C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_04_441.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_04_441.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_04_441.jpg,-0.3,0.5598572,0,2.995834
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_04_569.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_04_569.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_04_569.jpg,0,0.1753098,0,3.364732
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_04_695.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_04_695.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_04_695.jpg,-0.2,0,0,3.311926
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_04_819.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_04_819.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_04_819.jpg,-0.5000001,0,0,3.250545
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_04_960.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_04_960.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_04_960.jpg,-0.1430729,0,0,3.207043
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_069.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_069.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_069.jpg,-0.15,0.1827546,0,3.282853
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_213.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_213.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_213.jpg,0,0,0,3.257296
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_319.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_319.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_319.jpg,-0.3,0,0,3.208186
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_442.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_442.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_442.jpg,-0.6000001,0,0,3.1436
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_569.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_569.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_569.jpg,-0.9000002,0,0,3.0614
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_695.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_695.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_695.jpg,-1,0,0,2.973546
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_822.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_822.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_822.jpg,-1,0,0,2.916497
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_05_902.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_05_902.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_05_902.jpg,-0.7682527,0,0,2.902954
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_024.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_024.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_024.jpg,-0.4012643,0,0,2.880141
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_132.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_132.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_132.jpg,-0.06768282,0.1870841,0,2.97631
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_204.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_204.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_204.jpg,0,0.3966804,0,3.326131
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_342.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_342.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_342.jpg,0,0,0,3.467947
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_444.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_444.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_444.jpg,0,0.318712,0,3.723419
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_568.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_568.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_568.jpg,0,0.692607,0,4.537938
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_646.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_646.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_646.jpg,-0.2,0.915635,0,5.369238
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_757.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_757.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_757.jpg,-0.5000001,1,0,6.704543
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_885.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_885.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_885.jpg,-0.1840772,1,0,8.071012
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_06_963.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_06_963.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_06_963.jpg,0,1,0,8.96078
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_073.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_073.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_073.jpg,-0.25,1,0,10.06557
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_199.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_199.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_199.jpg,0,1,0,11.70487
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_272.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_272.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_272.jpg,-0.15,1,0,12.01183
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_393.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_393.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_393.jpg,0,1,0,13.50922
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_513.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_513.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_513.jpg,0,1,0,14.67907
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_635.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_635.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_635.jpg,0,1,0,16.43682
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_707.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_707.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_707.jpg,0,1,0,16.83195
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_825.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_825.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_825.jpg,-0.3,1,0,18.06657
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_07_895.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_07_895.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_07_895.jpg,-0.1467156,0.7906433,0,18.68585
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_023.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_023.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_023.jpg,0,0.4141565,0,19.15596
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_143.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_143.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_143.jpg,-0.3,0.04790566,0,19.10566
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_255.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_255.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_255.jpg,-0.6000001,0,0,18.72237
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_380.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_380.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_380.jpg,-0.6931092,0,0,18.24378
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_502.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_502.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_502.jpg,-0.3269828,0,0,18.04722
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_620.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_620.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_620.jpg,-0.6269828,0,0,17.78128
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_688.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_688.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_688.jpg,-0.7769829,0,0,18.03726
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_805.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_805.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_805.jpg,-0.5205169,0,0,17.81935
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_08_925.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_08_925.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_08_925.jpg,-0.1662237,0,0,17.63303
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_046.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_046.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_046.jpg,0,0,0,17.40355
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_130.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_130.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_130.jpg,0,0,0,17.25713
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_235.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_235.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_235.jpg,0.15,0,0,16.54839
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_362.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_362.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_362.jpg,0.5000001,0,0,16.68964
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_477.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_477.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_477.jpg,0.5479692,0,0,16.40065
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_600.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_600.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_600.jpg,0.1831482,0,0,16.21564
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_710.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_710.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_710.jpg,0,0,0,15.51003
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_830.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_830.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_830.jpg,0,0,0,15.31503
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_09_965.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_09_965.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_09_965.jpg,0,0.3981076,0,16.03068
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_069.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_069.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_069.jpg,-0.15,0.3547938,0,16.01195
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_179.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_179.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_179.jpg,-0.181211,0.02173582,0,15.83283
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_296.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_296.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_296.jpg,0,0,0,15.63051
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_415.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_415.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_415.jpg,0,0.17388,0,15.55279
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_529.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_529.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_529.jpg,0,0.1663978,0,16.17939
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_648.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_648.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_648.jpg,-0.15,0,0,16.06405
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_765.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_765.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_765.jpg,-0.180713,0,0,15.85245
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_838.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_838.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_838.jpg,0,0,0,15.72044
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_10_945.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_10_945.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_10_945.jpg,0,0.3207068,0,15.30677
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_078.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_078.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_078.jpg,0,0.7093815,0,16.04143
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_195.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_195.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_195.jpg,0,0.7091017,0,17.45485
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_301.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_301.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_301.jpg,0,0.3908181,0,17.54944
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_379.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_379.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_379.jpg,0,0.1607068,0,17.52989
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_489.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_489.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_489.jpg,0,0.4975293,0,18.19624
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_613.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_613.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_613.jpg,-0.3,0.1299746,0,18.34389
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_734.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_734.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_734.jpg,-0.6500001,0,0,17.48696
C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\center_2018_04_18_12_11_11_856.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\left_2018_04_18_12_11_11_856.jpg,C:\Users\andys\Desktop\CarND-Behavioral-video-record\IMG\right_2018_04_18_12_11_11_856.jpg,-0.7370815,0,0,17.04016
